BEGIN_DATA,,,,
year,month,day,hour,demand
2016,2,18,11,200583
2016,2,18,12,208343
2016,2,18,13,225373
2016,2,18,14,239542
2016,2,18,15,241468
2016,2,18,16,238211
2016,2,18,17,234611
2016,2,18,18,230396
2016,2,18,19,226411
2016,2,18,20,223533
2016,2,18,21,221577
2016,2,18,22,220221
2016,2,18,23,221084
2016,2,18,24,225426
2016,2,19,1,234049
2016,2,19,2,240339
2016,2,19,3,241388
2016,2,19,4,237426
2016,2,19,5,228880
2016,2,19,6,217324
2016,2,19,7,207505
2016,2,19,8,201248
2016,2,19,9,197042
2016,2,19,10,194610
2016,2,19,11,195922
2016,2,19,12,202822
2016,2,19,13,217669
2016,2,19,14,230332
2016,2,19,15,232042
2016,2,19,16,230531
2016,2,19,17,228762
2016,2,19,18,225556
2016,2,19,19,222479
2016,2,19,20,219928
2016,2,19,21,218406
2016,2,19,22,217255
2016,2,19,23,217002
2016,2,19,24,219484
2016,2,20,1,224225
2016,2,20,2,226882
2016,2,20,3,225480
2016,2,20,4,221351
2016,2,20,5,213956
2016,2,20,6,204092
2016,2,20,7,194311
2016,2,20,8,186957
2016,2,20,9,181371
2016,2,20,10,178325
2016,2,20,11,177061
2016,2,20,12,178233
2016,2,20,13,183023
2016,2,20,14,188933
2016,2,20,15,195054
2016,2,20,16,200046
2016,2,20,17,201934
2016,2,20,18,201370
2016,2,20,19,199583
2016,2,20,20,197212
2016,2,20,21,194650
2016,2,20,22,192698
2016,2,20,23,192466
2016,2,20,24,194883
2016,2,21,1,201275
2016,2,21,2,205421
2016,2,21,3,205134
2016,2,21,4,202476
2016,2,21,5,196996
2016,2,21,6,189237
2016,2,21,7,181226
2016,2,21,8,175011
2016,2,21,9,170191
2016,2,21,10,167615
2016,2,21,11,166540
2016,2,21,12,167535
2016,2,21,13,170951
2016,2,21,14,175989
2016,2,21,15,181983
2016,2,21,16,188602
2016,2,21,17,192102
2016,2,21,18,194040
2016,2,21,19,194896
2016,2,21,20,194402
2016,2,21,21,193472
2016,2,21,22,193300
2016,2,21,23,194683
2016,2,21,24,199047
2016,2,22,1,206471
2016,2,22,2,212432
2016,2,22,3,212560
2016,2,22,4,209001
2016,2,22,5,201907
2016,2,22,6,192282
2016,2,22,7,183104
2016,2,22,8,176735
2016,2,22,9,172517
2016,2,22,10,170880
2016,2,22,11,172978
2016,2,22,12,180553
2016,2,22,13,196461
2016,2,22,14,210921
2016,2,22,15,217079
2016,2,22,16,219845
2016,2,22,17,221438
2016,2,22,18,220824
2016,2,22,19,219183
2016,2,22,20,217746
2016,2,22,21,216352
2016,2,22,22,215081
2016,2,22,23,215952
2016,2,22,24,219609
2016,2,23,1,227715
2016,2,23,2,233304
2016,2,23,3,232832
2016,2,23,4,227768
2016,2,23,5,218415
2016,2,23,6,206276
2016,2,23,7,195742
2016,2,23,8,188372
2016,2,23,9,183695
2016,2,23,10,181258
2016,2,23,11,182304
2016,2,23,12,188939
2016,2,23,13,204956
2016,2,23,14,218827
2016,2,23,15,224687
2016,2,23,16,227876
2016,2,23,17,229926
2016,2,23,18,229384
2016,2,23,19,228081
2016,2,23,20,226933
2016,2,23,21,225468
2016,2,23,22,224422
2016,2,23,23,225377
2016,2,23,24,229238
2016,2,24,1,235825
2016,2,24,2,240320
2016,2,24,3,239268
2016,2,24,4,233768
2016,2,24,5,223496
2016,2,24,6,211393
2016,2,24,7,200614
2016,2,24,8,194602
2016,2,24,9,188415
2016,2,24,10,186042
2016,2,24,11,186816
2016,2,24,12,193211
2016,2,24,13,208866
2016,2,24,14,223652
2016,2,24,15,229535
2016,2,24,16,232095
2016,2,24,17,233757
2016,2,24,18,233269
2016,2,24,19,230777
2016,2,24,20,229017
2016,2,24,21,226762
2016,2,24,22,224649
2016,2,24,23,224727
2016,2,24,24,227726
2016,2,25,1,233666
2016,2,25,2,238426
2016,2,25,3,238155
2016,2,25,4,233783
2016,2,25,5,224651
2016,2,25,6,212857
2016,2,25,7,202835
2016,2,25,8,196045
2016,2,25,9,191714
2016,2,25,10,189784
2016,2,25,11,191600
2016,2,25,12,199010
2016,2,25,13,215493
2016,2,25,14,230158
2016,2,25,15,234854
2016,2,25,16,235285
2016,2,25,17,234823
2016,2,25,18,232361
2016,2,25,19,229235
2016,2,25,20,226847
2016,2,25,21,225021
2016,2,25,22,224007
2016,2,25,23,224906
2016,2,25,24,228629
2016,2,26,1,236259
2016,2,26,2,242557
2016,2,26,3,243594
2016,2,26,4,239451
2016,2,26,5,231455
2016,2,26,6,220482
2016,2,26,7,210692
2016,2,26,8,204635
2016,2,26,9,201129
2016,2,26,10,200036
2016,2,26,11,202185
2016,2,26,12,209934
2016,2,26,13,226600
2016,2,26,14,240476
2016,2,26,15,259383
2016,2,26,16,241130
2016,2,26,17,237361
2016,2,26,18,232646
2016,2,26,19,227560
2016,2,26,20,223083
2016,2,26,21,219643
2016,2,26,22,217170
2016,2,26,23,216726
2016,2,26,24,219936
2016,2,27,1,227105
2016,2,27,2,233662
2016,2,27,3,235227
2016,2,27,4,233155
2016,2,27,5,227472
2016,2,27,6,218916
2016,2,27,7,210574
2016,2,27,8,205068
2016,2,27,9,201877
2016,2,27,10,200147
2016,2,27,11,200888
2016,2,27,12,203742
2016,2,27,13,211012
2016,2,27,14,218574
2016,2,27,15,221901
2016,2,27,16,220251
2016,2,27,17,215971
2016,2,27,18,210680
2016,2,27,19,205554
2016,2,27,20,200724
2016,2,27,21,197072
2016,2,27,22,194547
2016,2,27,23,194425
2016,2,27,24,196932
2016,2,28,1,203521
2016,2,28,2,211664
2016,2,28,3,213592
2016,2,28,4,212603
2016,2,28,5,208488
2016,2,28,6,201539
2016,2,28,7,194831
2016,2,28,8,189580
2016,2,28,9,186186
2016,2,28,10,184372
2016,2,28,11,184549
2016,2,28,12,186721
2016,2,28,13,191157
2016,2,28,14,196228
2016,2,28,15,198688
2016,2,28,16,198089
2016,2,28,17,195515
2016,2,28,18,192889
2016,2,28,19,190546
2016,2,28,20,188794
2016,2,28,21,187152
2016,2,28,22,186558
2016,2,28,23,187861
2016,2,28,24,192379
2016,2,29,1,200779
2016,2,29,2,208365
2016,2,29,3,209897
2016,2,29,4,206462
2016,2,29,5,199426
2016,2,29,6,189897
2016,2,29,7,181898
2016,2,29,8,175500
2016,2,29,9,171680
2016,2,29,10,170668
2016,2,29,11,172833
2016,2,29,12,181132
2016,2,29,13,197895
2016,2,29,14,212368
2016,2,29,15,216614
2016,2,29,16,217876
2016,2,29,17,218240
2016,2,29,18,217196
2016,2,29,19,215202
2016,2,29,20,213495
2016,2,29,21,212081
2016,2,29,22,210850
2016,2,29,23,211024
2016,2,29,24,213571
2016,3,1,1,220475
2016,3,1,2,227559
2016,3,1,3,227510
2016,3,1,4,221909
2016,3,1,5,212528
2016,3,1,6,201275
2016,3,1,7,191308
2016,3,1,8,184616
2016,3,1,9,180113
2016,3,1,10,178537
2016,3,1,11,179748
2016,3,1,12,186911
2016,3,1,13,202776
2016,3,1,14,215244
2016,3,1,15,217937
2016,3,1,16,218226
2016,3,1,17,218577
2016,3,1,18,218077
2016,3,1,19,216884
2016,3,1,20,217271
2016,3,1,21,216610
2016,3,1,22,216505
2016,3,1,23,217543
2016,3,1,24,220682
2016,3,2,1,226997
2016,3,2,2,232601
2016,3,2,3,232722
2016,3,2,4,227358
2016,3,2,5,218242
2016,3,2,6,206272
2016,3,2,7,196168
2016,3,2,8,188888
2016,3,2,9,184052
2016,3,2,10,181598
2016,3,2,11,183396
2016,3,2,12,190523
2016,3,2,13,206870
2016,3,2,14,221437
2016,3,2,15,226869
2016,3,2,16,228212
2016,3,2,17,228391
2016,3,2,18,226540
2016,3,2,19,224001
2016,3,2,20,222094
2016,3,2,21,220506
2016,3,2,22,220277
2016,3,2,23,220906
2016,3,2,24,224515
2016,3,3,1,232638
2016,3,3,2,240317
2016,3,3,3,241212
2016,3,3,4,237042
2016,3,3,5,227882
2016,3,3,6,216237
2016,3,3,7,206129
2016,3,3,8,199030
2016,3,3,9,194792
2016,3,3,10,193000
2016,3,3,11,194646
2016,3,3,12,201704
2016,3,3,13,217506
2016,3,3,14,229578
2016,3,3,15,231901
2016,3,3,16,231906
2016,3,3,17,231451
2016,3,3,18,230045
2016,3,3,19,228456
2016,3,3,20,227860
2016,3,3,21,227710
2016,3,3,22,228054
2016,3,3,23,230013
2016,3,3,24,233403
2016,3,4,1,239203
2016,3,4,2,242773
2016,3,4,3,241725
2016,3,4,4,236197
2016,3,4,5,226302
2016,3,4,6,214876
2016,3,4,7,204681
2016,3,4,8,198021
2016,3,4,9,193566
2016,3,4,10,191272
2016,3,4,11,192016
2016,3,4,12,198247
2016,3,4,13,213152
2016,3,4,14,226443
2016,3,4,15,231626
2016,3,4,16,233425
2016,3,4,17,233599
2016,3,4,18,232203
2016,3,4,19,228363
2016,3,4,20,226143
2016,3,4,21,224162
2016,3,4,22,222544
2016,3,4,23,222308
2016,3,4,24,223678
2016,3,5,1,227510
2016,3,5,2,231343
2016,3,5,3,229939
2016,3,5,4,227090
2016,3,5,5,220055
2016,3,5,6,210015
2016,3,5,7,201208
2016,3,5,8,194946
2016,3,5,9,191002
2016,3,5,10,189233
2016,3,5,11,189461
2016,3,5,12,191872
2016,3,5,13,197436
2016,3,5,14,203962
2016,3,5,15,208876
2016,3,5,16,210679
2016,3,5,17,210379
2016,3,5,18,208125
2016,3,5,19,206008
2016,3,5,20,203628
2016,3,5,21,202358
2016,3,5,22,201435
2016,3,5,23,201875
2016,3,5,24,203631
2016,3,6,1,208657
2016,3,6,2,213558
2016,3,6,3,214345
2016,3,6,4,211794
2016,3,6,5,204890
2016,3,6,6,202152
2016,3,6,7,189220
2016,3,6,8,183452
2016,3,6,9,180149
2016,3,6,10,178253
2016,3,6,11,178257
2016,3,6,12,179577
2016,3,6,13,183382
2016,3,6,14,188865
2016,3,6,15,193877
2016,3,6,16,196984
2016,3,6,17,197088
2016,3,6,18,195824
2016,3,6,19,194898
2016,3,6,20,193675
2016,3,6,21,192643
2016,3,6,22,191817
2016,3,6,23,193135
2016,3,6,24,196368
2016,3,7,1,204357
2016,3,7,2,213285
2016,3,7,3,215894
2016,3,7,4,212281
2016,3,7,5,205419
2016,3,7,6,195915
2016,3,7,7,188211
2016,3,7,8,183109
2016,3,7,9,180001
2016,3,7,10,179008
2016,3,7,11,180790
2016,3,7,12,188404
2016,3,7,13,204261
2016,3,7,14,215773
2016,3,7,15,218040
2016,3,7,16,217662
2016,3,7,17,217576
2016,3,7,18,216884
2016,3,7,19,215176
2016,3,7,20,214276
2016,3,7,21,212975
2016,3,7,22,211753
2016,3,7,23,211469
2016,3,7,24,212587
2016,3,8,1,218176
2016,3,8,2,224492
2016,3,8,3,223849
2016,3,8,4,218397
2016,3,8,5,209306
2016,3,8,6,197765
2016,3,8,7,185942
2016,3,8,8,178364
2016,3,8,9,174698
2016,3,8,10,172263
2016,3,8,11,173605
2016,3,8,12,179568
2016,3,8,13,193883
2016,3,8,14,205798
2016,3,8,15,209843
2016,3,8,16,211930
2016,3,8,17,213230
2016,3,8,18,213404
2016,3,8,19,212655
2016,3,8,20,212268
2016,3,8,21,212149
2016,3,8,22,211566
2016,3,8,23,211576
2016,3,8,24,212550
2016,3,9,1,217132
2016,3,9,2,223460
2016,3,9,3,222712
2016,3,9,4,216571
2016,3,9,5,207014
2016,3,9,6,195039
2016,3,9,7,184046
2016,3,9,8,175413
2016,3,9,9,169861
2016,3,9,10,167425
2016,3,9,11,168167
2016,3,9,12,174768
2016,3,9,13,187845
2016,3,9,14,199714
2016,3,9,15,205087
2016,3,9,16,208220
2016,3,9,17,210720
2016,3,9,18,211982
2016,3,9,19,212325
2016,3,9,20,212402
2016,3,9,21,212405
2016,3,9,22,212027
2016,3,9,23,212286
2016,3,9,24,213459
2016,3,10,1,218207
2016,3,10,2,223184
2016,3,10,3,221713
2016,3,10,4,215981
2016,3,10,5,206258
2016,3,10,6,193851
2016,3,10,7,182727
2016,3,10,8,174425
2016,3,10,9,168695
2016,3,10,10,165770
2016,3,10,11,166084
2016,3,10,12,172087
2016,3,10,13,184147
2016,3,10,14,196747
2016,3,10,15,203500
2016,3,10,16,208365
2016,3,10,17,212213
2016,3,10,18,213806
2016,3,10,19,214566
2016,3,10,20,215410
2016,3,10,21,215958
2016,3,10,22,216170
2016,3,10,23,216605
2016,3,10,24,217405
2016,3,11,1,220361
2016,3,11,2,224346
2016,3,11,3,223569
2016,3,11,4,218249
2016,3,11,5,208571
2016,3,11,6,196434
2016,3,11,7,185838
2016,3,11,8,177371
2016,3,11,9,171424
2016,3,11,10,168141
2016,3,11,11,168114
2016,3,11,12,172825
2016,3,11,13,185220
2016,3,11,14,197705
2016,3,11,15,204668
2016,3,11,16,209039
2016,3,11,17,212506
2016,3,11,18,214594
2016,3,11,19,214902
2016,3,11,20,214941
2016,3,11,21,214582
2016,3,11,22,213431
2016,3,11,23,212538
2016,3,11,24,211499
2016,3,12,1,212556
2016,3,12,2,215443
2016,3,12,3,214314
2016,3,12,4,208785
2016,3,12,5,202444
2016,3,12,6,191071
2016,3,12,7,182519
2016,3,12,8,175165
2016,3,12,9,169251
2016,3,12,10,165845
2016,3,12,11,164587
2016,3,12,12,165756
2016,3,12,13,168972
2016,3,12,14,174337
2016,3,12,15,181614
2016,3,12,16,189029
2016,3,12,17,194356
2016,3,12,18,196972
2016,3,12,19,197464
2016,3,12,20,196893
2016,3,12,21,195871
2016,3,12,22,195366
2016,3,12,23,195566
2016,3,12,24,196504
2016,3,13,1,200013
2016,3,13,2,203866
2016,3,13,3,203367
2016,3,13,4,199589
2016,3,13,5,193308
2016,3,13,6,184356
2016,3,13,7,175871
2016,3,13,8,169282
2016,3,13,9,166187
2016,3,13,10,160095
2016,3,13,11,159430
2016,3,13,12,160906
2016,3,13,13,163768
2016,3,13,14,167967
2016,3,13,15,174794
2016,3,13,16,182215
2016,3,13,17,187417
2016,3,13,18,191511
2016,3,13,19,194554
2016,3,13,20,195572
2016,3,13,21,195897
2016,3,13,22,196856
2016,3,13,23,198782
2016,3,13,24,200584
2016,3,14,1,202984
2016,3,14,2,207241
2016,3,14,3,207817
2016,3,14,4,202494
2016,3,14,5,193030
2016,3,14,6,184048
2016,3,14,7,171965
2016,3,14,8,135928
2016,3,14,9,162707
2016,3,14,10,161730
2016,3,14,11,165559
2016,3,14,12,174552
2016,3,14,13,186382
2016,3,14,14,193831
2016,3,14,15,199971
2016,3,14,16,205946
2016,3,14,17,210519
2016,3,14,18,212944
2016,3,14,19,215336
2016,3,14,20,217082
2016,3,14,21,218217
2016,3,14,22,219137
2016,3,14,23,220321
2016,3,14,24,220834
2016,3,15,1,221299
2016,3,15,2,223964
2016,3,15,3,222465
2016,3,15,4,214341
2016,3,15,5,202805
2016,3,15,6,191268
2016,3,15,7,181176
2016,3,15,8,177184
2016,3,15,9,169986
2016,3,15,10,169541
2016,3,15,11,173634
2016,3,15,12,186573
2016,3,15,13,200134
2016,3,15,14,206524
2016,3,15,15,210535
2016,3,15,16,214900
2016,3,15,17,217378
2016,3,15,18,219389
2016,3,15,19,221275
2016,3,15,20,222678
2016,3,15,21,223656
2016,3,15,22,225235
2016,3,15,23,226610
2016,3,15,24,225974
2016,3,16,1,226763
2016,3,16,2,228546
2016,3,16,3,225130
2016,3,16,4,214974
2016,3,16,5,203006
2016,3,16,6,190773
2016,3,16,7,181400
2016,3,16,8,174228
2016,3,16,9,170027
2016,3,16,10,169245
2016,3,16,11,173688
2016,3,16,12,186582
2016,3,16,13,199831
2016,3,16,14,205673
2016,3,16,15,209212
2016,3,16,16,213395
2016,3,16,17,215484
2016,3,16,18,216648
2016,3,16,19,218202
2016,3,16,20,220065
2016,3,16,21,220740
2016,3,16,22,221518
2016,3,16,23,222582
2016,3,16,24,221582
2016,3,17,1,222235
2016,3,17,2,225114
2016,3,17,3,221928
2016,3,17,4,212582
2016,3,17,5,200935
2016,3,17,6,189891
2016,3,17,7,180186
2016,3,17,8,173711
2016,3,17,9,169984
2016,3,17,10,169870
2016,3,17,11,174858
2016,3,17,12,188331
2016,3,17,13,202446
2016,3,17,14,208104
2016,3,17,15,211264
2016,3,17,16,214102
2016,3,17,17,215545
2016,3,17,18,215986
2016,3,17,19,216763
2016,3,17,20,216970
2016,3,17,21,216559
2016,3,17,22,216518
2016,3,17,23,216543
2016,3,17,24,215800
2016,3,18,1,217357
2016,3,18,2,221123
2016,3,18,3,218035
2016,3,18,4,209884
2016,3,18,5,199578
2016,3,18,6,189286
2016,3,18,7,180579
2016,3,18,8,174376
2016,3,18,9,170786
2016,3,18,10,170832
2016,3,18,11,176024
2016,3,18,12,189071
2016,3,18,13,202701
2016,3,18,14,208374
2016,3,18,15,211438
2016,3,18,16,214235
2016,3,18,17,215358
2016,3,18,18,215180
2016,3,18,19,215503
2016,3,18,20,215409
2016,3,18,21,214968
2016,3,18,22,213978
2016,3,18,23,213050
2016,3,18,24,211762
2016,3,19,1,213237
2016,3,19,2,219943
2016,3,19,3,216465
2016,3,19,4,211672
2016,3,19,5,202773
2016,3,19,6,189076
2016,3,19,7,181342
2016,3,19,8,175302
2016,3,19,9,171419
2016,3,19,10,170082
2016,3,19,11,171196
2016,3,19,12,175661
2016,3,19,13,182130
2016,3,19,14,189544
2016,3,19,15,197012
2016,3,19,16,202233
2016,3,19,17,203807
2016,3,19,18,203066
2016,3,19,19,201131
2016,3,19,20,198396
2016,3,19,21,196082
2016,3,19,22,195451
2016,3,19,23,196250
2016,3,19,24,197284
2016,3,20,1,200547
2016,3,20,2,205688
2016,3,20,3,205836
2016,3,20,4,201672
2016,3,20,5,195064
2016,3,20,6,187672
2016,3,20,7,181239
2016,3,20,8,177610
2016,3,20,9,173249
2016,3,20,10,172148
2016,3,20,11,173512
2016,3,20,12,177253
2016,3,20,13,183609
2016,3,20,14,190779
2016,3,20,15,197152
2016,3,20,16,200028
2016,3,20,17,200311
2016,3,20,18,200376
2016,3,20,19,199925
2016,3,20,20,198588
2016,3,20,21,197355
2016,3,20,22,197834
2016,3,20,23,199966
2016,3,20,24,202677
2016,3,21,1,208267
2016,3,21,2,214489
2016,3,21,3,214889
2016,3,21,4,209434
2016,3,21,5,201681
2016,3,21,6,193247
2016,3,21,7,187161
2016,3,21,8,183276
2016,3,21,9,181787
2016,3,21,10,183679
2016,3,21,11,191070
2016,3,21,12,207095
2016,3,21,13,223154
2016,3,21,14,229636
2016,3,21,15,229536
2016,3,21,16,227342
2016,3,21,17,224159
2016,3,21,18,220289
2016,3,21,19,216642
2016,3,21,20,213084
2016,3,21,21,210283
2016,3,21,22,208514
2016,3,21,23,208547
2016,3,21,24,209719
2016,3,22,1,214746
2016,3,22,2,221849
2016,3,22,3,221659
2016,3,22,4,214605
2016,3,22,5,204936
2016,3,22,6,195563
2016,3,22,7,189113
2016,3,22,8,184962
2016,3,22,9,183651
2016,3,22,10,185104
2016,3,22,11,192087
2016,3,22,12,207774
2016,3,22,13,222541
2016,3,22,14,226300
2016,3,22,15,223334
2016,3,22,16,220131
2016,3,22,17,217597
2016,3,22,18,213148
2016,3,22,19,209993
2016,3,22,20,207763
2016,3,22,21,205515
2016,3,22,22,204486
2016,3,22,23,204732
2016,3,22,24,205547
2016,3,23,1,208905
2016,3,23,2,214942
2016,3,23,3,213734
2016,3,23,4,206101
2016,3,23,5,196044
2016,3,23,6,185719
2016,3,23,7,177640
2016,3,23,8,172376
2016,3,23,9,169262
2016,3,23,10,170154
2016,3,23,11,175888
2016,3,23,12,189812
2016,3,23,13,203321
2016,3,23,14,208812
2016,3,23,15,210275
2016,3,23,16,211801
2016,3,23,17,211980
2016,3,23,18,210993
2016,3,23,19,210560
2016,3,23,20,210439
2016,3,23,21,210262
2016,3,23,22,210821
2016,3,23,23,211916
2016,3,23,24,212065
2016,3,24,1,214265
2016,3,24,2,218184
2016,3,24,3,215938
2016,3,24,4,207610
2016,3,24,5,196631
2016,3,24,6,185394
2016,3,24,7,176886
2016,3,24,8,171101
2016,3,24,9,167637
2016,3,24,10,167213
2016,3,24,11,172300
2016,3,24,12,185018
2016,3,24,13,198551
2016,3,24,14,205354
2016,3,24,15,208852
2016,3,24,16,212223
2016,3,24,17,213399
2016,3,24,18,213204
2016,3,24,19,212908
2016,3,24,20,212110
2016,3,24,21,211408
2016,3,24,22,210862
2016,3,24,23,211076
2016,3,24,24,210837
2016,3,25,1,212081
2016,3,25,2,214624
2016,3,25,3,213453
2016,3,25,4,205725
2016,3,25,5,195687
2016,3,25,6,185313
2016,3,25,7,176883
2016,3,25,8,171017
2016,3,25,9,167627
2016,3,25,10,167150
2016,3,25,11,170366
2016,3,25,12,179202
2016,3,25,13,190409
2016,3,25,14,198608
2016,3,25,15,205255
2016,3,25,16,209517
2016,3,25,17,210181
2016,3,25,18,208722
2016,3,25,19,206589
2016,3,25,20,204648
2016,3,25,21,202671
2016,3,25,22,201263
2016,3,25,23,200857
2016,3,25,24,197084
2016,3,26,1,200368
2016,3,26,2,203962
2016,3,26,3,203249
2016,3,26,4,198191
2016,3,26,5,190811
2016,3,26,6,182619
2016,3,26,7,175355
2016,3,26,8,170449
2016,3,26,9,166960
2016,3,26,10,165805
2016,3,26,11,167118
2016,3,26,12,171219
2016,3,26,13,177341
2016,3,26,14,184726
2016,3,26,15,191140
2016,3,26,16,194857
2016,3,26,17,195703
2016,3,26,18,194915
2016,3,26,19,192863
2016,3,26,20,190551
2016,3,26,21,189380
2016,3,26,22,189348
2016,3,26,23,190058
2016,3,26,24,191135
2016,3,27,1,193751
2016,3,27,2,198733
2016,3,27,3,198922
2016,3,27,4,194640
2016,3,27,5,187865
2016,3,27,6,179615
2016,3,27,7,171596
2016,3,27,8,165658
2016,3,27,9,161857
2016,3,27,10,160066
2016,3,27,11,160616
2016,3,27,12,163461
2016,3,27,13,167895
2016,3,27,14,175143
2016,3,27,15,182666
2016,3,27,16,187020
2016,3,27,17,188305
2016,3,27,18,188517
2016,3,27,19,187232
2016,3,27,20,184884
2016,3,27,21,183452
2016,3,27,22,183145
2016,3,27,23,183261
2016,3,27,24,185014
2016,3,28,1,189438
2016,3,28,2,195076
2016,3,28,3,196016
2016,3,28,4,191600
2016,3,28,5,184203
2016,3,28,6,175386
2016,3,28,7,168660
2016,3,28,8,164089
2016,3,28,9,161648
2016,3,28,10,162248
2016,3,28,11,168522
2016,3,28,12,181688
2016,3,28,13,196400
2016,3,28,14,205451
2016,3,28,15,210774
2016,3,28,16,214823
2016,3,28,17,216389
2016,3,28,18,216343
2016,3,28,19,216153
2016,3,28,20,215723
2016,3,28,21,214959
2016,3,28,22,214302
2016,3,28,23,214668
2016,3,28,24,214383
2016,3,29,1,215523
2016,3,29,2,218728
2016,3,29,3,217001
2016,3,29,4,208939
2016,3,29,5,198466
2016,3,29,6,187534
2016,3,29,7,179506
2016,3,29,8,174040
2016,3,29,9,171315
2016,3,29,10,171316
2016,3,29,11,176874
2016,3,29,12,190616
2016,3,29,13,204598
2016,3,29,14,210730
2016,3,29,15,213155
2016,3,29,16,215178
2016,3,29,17,215072
2016,3,29,18,213361
2016,3,29,19,211897
2016,3,29,20,209959
2016,3,29,21,207435
2016,3,29,22,205912
2016,3,29,23,205594
2016,3,29,24,205936
2016,3,30,1,208490
2016,3,30,2,214545
2016,3,30,3,213540
2016,3,30,4,205709
2016,3,30,5,196037
2016,3,30,6,186722
2016,3,30,7,179519
2016,3,30,8,174527
2016,3,30,9,172204
2016,3,30,10,172871
2016,3,30,11,177673
2016,3,30,12,191531
2016,3,30,13,204873
2016,3,30,14,210116
2016,3,30,15,211938
2016,3,30,16,213302
2016,3,30,17,213266
2016,3,30,18,212124
2016,3,30,19,211282
2016,3,30,20,210137
2016,3,30,21,210259
2016,3,30,22,209929
2016,3,30,23,210329
2016,3,30,24,210726
2016,3,31,1,213014
2016,3,31,2,217681
2016,3,31,3,214924
2016,3,31,4,206366
2016,3,31,5,196284
2016,3,31,6,185528
2016,3,31,7,177194
2016,3,31,8,172642
2016,3,31,9,167664
2016,3,31,10,167464
2016,3,31,11,171790
2016,3,31,12,183285
2016,3,31,13,196272
2016,3,31,14,203143
2016,3,31,15,207898
2016,3,31,16,212559
2016,3,31,17,214955
2016,3,31,18,215658
2016,3,31,19,216472
2016,3,31,20,216995
2016,3,31,21,216764
2016,3,31,22,217206
2016,3,31,23,218028
2016,3,31,24,217421
2016,4,1,1,217994
2016,4,1,2,219879
2016,4,1,3,217532
2016,4,1,4,208784
2016,4,1,5,198411
2016,4,1,6,187134
2016,4,1,7,177960
2016,4,1,8,171417
2016,4,1,9,167181
2016,4,1,10,166538
2016,4,1,11,170489
2016,4,1,12,181605
2016,4,1,13,194849
2016,4,1,14,202601
2016,4,1,15,208314
2016,4,1,16,213032
2016,4,1,17,215208
2016,4,1,18,215430
2016,4,1,19,215025
2016,4,1,20,213918
2016,4,1,21,212431
2016,4,1,22,211052
2016,4,1,23,209803
2016,4,1,24,207931
2016,4,2,1,207443
2016,4,2,2,209736
2016,4,2,3,208349
2016,4,2,4,202547
2016,4,2,5,194109
2016,4,2,6,184195
